Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
6037540300,14000US06037540300,Census Tract 5403,"Census Tract 5403, Los Angeles County, California",ca,140,0,ACSSF,5529,,,,,6,37,,,,540300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,69,27,62,18,71,137,63,27,58,54,227,191,100,35,24,14,5.86,2.29,5.27,1.53,6.03,11.64,5.35,2.29,4.93,4.59,19.29,16.23,8.5,2.97,2.04,1.19
6037540400,14000US06037540400,Census Tract 5404,"Census Tract 5404, Los Angeles County, California",ca,140,0,ACSSF,5530,,,,,6,37,,,,540400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,62,41,4,16,6,19,19,53,35,60,24,89,24,29,8,4,12.58,8.32,0.81,3.25,1.22,3.85,3.85,10.75,7.1,12.17,4.87,18.05,4.87,5.88,1.62,0.81
6037540501,14000US06037540501,Census Tract 5405.01,"Census Tract 5405.01, Los Angeles County, California",ca,140,0,ACSSF,5531,,,,,6,37,,,,540501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,31,38,42,57,58,66,83,48,74,122,73,173,120,11,72,32,2.82,3.45,3.82,5.18,5.27,6,7.55,4.36,6.73,11.09,6.64,15.73,10.91,1,6.55,2.91
6037540502,14000US06037540502,Census Tract 5405.02,"Census Tract 5405.02, Los Angeles County, California",ca,140,0,ACSSF,5532,,,,,6,37,,,,540502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478,86,107,111,218,126,76,68,93,33,103,133,149,53,38,47,37,5.82,7.24,7.51,14.75,8.53,5.14,4.6,6.29,2.23,6.97,9,10.08,3.59,2.57,3.18,2.5
6037540600,14000US06037540600,Census Tract 5406,"Census Tract 5406, Los Angeles County, California",ca,140,0,ACSSF,5533,,,,,6,37,,,,540600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,62,134,87,143,43,118,44,38,15,103,89,152,59,7,0,38,5.48,11.84,7.69,12.63,3.8,10.42,3.89,3.36,1.33,9.1,7.86,13.43,5.21,0.62,0,3.36
6037540700,14000US06037540700,Census Tract 5407,"Census Tract 5407, Los Angeles County, California",ca,140,0,ACSSF,5534,,,,,6,37,,,,540700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,41,31,42,51,41,42,44,155,28,39,141,59,21,27,30,0,5.18,3.91,5.3,6.44,5.18,5.3,5.56,19.57,3.54,4.92,17.8,7.45,2.65,3.41,3.79,0
6037540800,14000US06037540800,Census Tract 5408,"Census Tract 5408, Los Angeles County, California",ca,140,0,ACSSF,5535,,,,,6,37,,,,540800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,35,84,65,15,85,19,58,47,96,160,295,195,181,49,71,26,2.36,5.67,4.39,1.01,5.74,1.28,3.92,3.17,6.48,10.8,19.92,13.17,12.22,3.31,4.79,1.76
6037540901,14000US06037540901,Census Tract 5409.01,"Census Tract 5409.01, Los Angeles County, California",ca,140,0,ACSSF,5536,,,,,6,37,,,,540901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,144,167,69,41,83,34,61,38,39,23,73,139,112,66,44,43,12.24,14.2,5.87,3.49,7.06,2.89,5.19,3.23,3.32,1.96,6.21,11.82,9.52,5.61,3.74,3.66
6037540902,14000US06037540902,Census Tract 5409.02,"Census Tract 5409.02, Los Angeles County, California",ca,140,0,ACSSF,5537,,,,,6,37,,,,540902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,135,124,126,35,28,33,46,78,95,123,120,258,93,43,100,17,9.28,8.53,8.67,2.41,1.93,2.27,3.16,5.36,6.53,8.46,8.25,17.74,6.4,2.96,6.88,1.17
6037541001,14000US06037541001,Census Tract 5410.01,"Census Tract 5410.01, Los Angeles County, California",ca,140,0,ACSSF,5538,,,,,6,37,,,,541001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,10,23,21,22,24,51,15,6,6,52,10,39,5,33,13,30,2.78,6.39,5.83,6.11,6.67,14.17,4.17,1.67,1.67,14.44,2.78,10.83,1.39,9.17,3.61,8.33
6037541002,14000US06037541002,Census Tract 5410.02,"Census Tract 5410.02, Los Angeles County, California",ca,140,0,ACSSF,5539,,,,,6,37,,,,541002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007,34,20,28,86,32,17,83,39,74,119,93,165,112,56,49,0,3.38,1.99,2.78,8.54,3.18,1.69,8.24,3.87,7.35,11.82,9.24,16.39,11.12,5.56,4.87,0
6037541100,14000US06037541100,Census Tract 5411,"Census Tract 5411, Los Angeles County, California",ca,140,0,ACSSF,5540,,,,,6,37,,,,541100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,67,39,89,55,34,39,20,18,70,96,102,93,95,36,40,38,7.2,4.19,9.56,5.91,3.65,4.19,2.15,1.93,7.52,10.31,10.96,9.99,10.2,3.87,4.3,4.08
6037541200,14000US06037541200,Census Tract 5412,"Census Tract 5412, Los Angeles County, California",ca,140,0,ACSSF,5541,,,,,6,37,,,,541200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,105,160,145,31,37,57,78,28,60,124,228,323,129,123,161,98,5.56,8.48,7.68,1.64,1.96,3.02,4.13,1.48,3.18,6.57,12.08,17.12,6.84,6.52,8.53,5.19
6037541300,14000US06037541300,Census Tract 5413,"Census Tract 5413, Los Angeles County, California",ca,140,0,ACSSF,5542,,,,,6,37,,,,541300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,112,137,64,68,131,93,67,16,132,73,207,134,150,62,47,7,7.47,9.13,4.27,4.53,8.73,6.2,4.47,1.07,8.8,4.87,13.8,8.93,10,4.13,3.13,0.47
6037541400,14000US06037541400,Census Tract 5414,"Census Tract 5414, Los Angeles County, California",ca,140,0,ACSSF,5543,,,,,6,37,,,,541400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,133,115,61,91,111,135,106,74,34,122,147,120,238,73,68,11,8.11,7.02,3.72,5.55,6.77,8.24,6.47,4.51,2.07,7.44,8.97,7.32,14.52,4.45,4.15,0.67
6037541500,14000US06037541500,Census Tract 5415,"Census Tract 5415, Los Angeles County, California",ca,140,0,ACSSF,5544,,,,,6,37,,,,541500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,180,67,93,32,73,78,46,59,35,158,108,179,96,32,65,18,13.65,5.08,7.05,2.43,5.53,5.91,3.49,4.47,2.65,11.98,8.19,13.57,7.28,2.43,4.93,1.36
6037541603,14000US06037541603,Census Tract 5416.03,"Census Tract 5416.03, Los Angeles County, California",ca,140,0,ACSSF,5545,,,,,6,37,,,,541603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,66,40,90,35,60,50,35,14,17,47,82,84,18,11,12,23,9.65,5.85,13.16,5.12,8.77,7.31,5.12,2.05,2.49,6.87,11.99,12.28,2.63,1.61,1.75,3.36
6037541604,14000US06037541604,Census Tract 5416.04,"Census Tract 5416.04, Los Angeles County, California",ca,140,0,ACSSF,5546,,,,,6,37,,,,541604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,119,89,110,77,97,174,50,69,38,119,227,177,34,15,32,6,8.3,6.21,7.68,5.37,6.77,12.14,3.49,4.82,2.65,8.3,15.84,12.35,2.37,1.05,2.23,0.42
6037541605,14000US06037541605,Census Tract 5416.05,"Census Tract 5416.05, Los Angeles County, California",ca,140,0,ACSSF,5547,,,,,6,37,,,,541605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,141,18,2,121,61,101,39,24,50,273,88,156,77,40,47,8,11.32,1.44,0.16,9.71,4.9,8.11,3.13,1.93,4.01,21.91,7.06,12.52,6.18,3.21,3.77,0.64
6037541606,14000US06037541606,Census Tract 5416.06,"Census Tract 5416.06, Los Angeles County, California",ca,140,0,ACSSF,5548,,,,,6,37,,,,541606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,41,39,41,66,37,32,55,33,27,27,59,93,35,16,17,0,6.63,6.31,6.63,10.68,5.99,5.18,8.9,5.34,4.37,4.37,9.55,15.05,5.66,2.59,2.75,0
6037541700,14000US06037541700,Census Tract 5417,"Census Tract 5417, Los Angeles County, California",ca,140,0,ACSSF,5549,,,,,6,37,,,,541700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,23,41,31,28,74,101,40,125,60,112,280,252,90,99,74,0,1.61,2.87,2.17,1.96,5.17,7.06,2.8,8.74,4.2,7.83,19.58,17.62,6.29,6.92,5.17,0
6037541801,14000US06037541801,Census Tract 5418.01,"Census Tract 5418.01, Los Angeles County, California",ca,140,0,ACSSF,5550,,,,,6,37,,,,541801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,64,78,17,44,26,100,119,180,72,110,105,245,87,38,24,16,4.83,5.89,1.28,3.32,1.96,7.55,8.98,13.58,5.43,8.3,7.92,18.49,6.57,2.87,1.81,1.21
6037541802,14000US06037541802,Census Tract 5418.02,"Census Tract 5418.02, Los Angeles County, California",ca,140,0,ACSSF,5551,,,,,6,37,,,,541802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145,57,36,26,99,40,22,58,55,144,90,44,159,145,71,99,0,4.98,3.14,2.27,8.65,3.49,1.92,5.07,4.8,12.58,7.86,3.84,13.89,12.66,6.2,8.65,0
6037542000,14000US06037542000,Census Tract 5420,"Census Tract 5420, Los Angeles County, California",ca,140,0,ACSSF,5552,,,,,6,37,,,,542000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,10,54,72,48,46,75,56,135,92,138,127,117,98,18,55,0,0.88,4.73,6.31,4.21,4.03,6.57,4.91,11.83,8.06,12.09,11.13,10.25,8.59,1.58,4.82,0
6037542103,14000US06037542103,Census Tract 5421.03,"Census Tract 5421.03, Los Angeles County, California",ca,140,0,ACSSF,5553,,,,,6,37,,,,542103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,28,39,24,74,54,65,42,97,35,80,122,55,110,36,0,0,3.25,4.53,2.79,8.59,6.27,7.55,4.88,11.27,4.07,9.29,14.17,6.39,12.78,4.18,0,0
6037542104,14000US06037542104,Census Tract 5421.04,"Census Tract 5421.04, Los Angeles County, California",ca,140,0,ACSSF,5554,,,,,6,37,,,,542104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,23,34,30,13,11,63,21,58,44,39,115,96,50,36,76,5,3.22,4.76,4.2,1.82,1.54,8.82,2.94,8.12,6.16,5.46,16.11,13.45,7,5.04,10.64,0.7
6037542105,14000US06037542105,Census Tract 5421.05,"Census Tract 5421.05, Los Angeles County, California",ca,140,0,ACSSF,5555,,,,,6,37,,,,542105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,30,102,65,83,111,61,76,56,65,42,171,145,58,0,14,37,2.69,9.14,5.82,7.44,9.95,5.47,6.81,5.02,5.82,3.76,15.32,12.99,5.2,0,1.25,3.32
6037542106,14000US06037542106,Census Tract 5421.06,"Census Tract 5421.06, Los Angeles County, California",ca,140,0,ACSSF,5556,,,,,6,37,,,,542106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,44,36,81,72,9,31,68,20,40,98,109,75,13,28,27,23,5.68,4.65,10.47,9.3,1.16,4.01,8.79,2.58,5.17,12.66,14.08,9.69,1.68,3.62,3.49,2.97
6037542200,14000US06037542200,Census Tract 5422,"Census Tract 5422, Los Angeles County, California",ca,140,0,ACSSF,5557,,,,,6,37,,,,542200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,107,123,103,81,67,94,130,73,153,119,159,194,86,80,23,31,6.59,7.58,6.35,4.99,4.13,5.79,8.01,4.5,9.43,7.33,9.8,11.95,5.3,4.93,1.42,1.91
6037542401,14000US06037542401,Census Tract 5424.01,"Census Tract 5424.01, Los Angeles County, California",ca,140,0,ACSSF,5558,,,,,6,37,,,,542401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,131,47,84,80,5,86,41,89,104,79,177,91,143,29,40,10,10.6,3.8,6.8,6.47,0.4,6.96,3.32,7.2,8.41,6.39,14.32,7.36,11.57,2.35,3.24,0.81
6037542402,14000US06037542402,Census Tract 5424.02,"Census Tract 5424.02, Los Angeles County, California",ca,140,0,ACSSF,5559,,,,,6,37,,,,542402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,55,29,0,12,34,42,65,33,21,60,132,125,89,15,44,17,7.12,3.75,0,1.55,4.4,5.43,8.41,4.27,2.72,7.76,17.08,16.17,11.51,1.94,5.69,2.2
6037542501,14000US06037542501,Census Tract 5425.01,"Census Tract 5425.01, Los Angeles County, California",ca,140,0,ACSSF,5560,,,,,6,37,,,,542501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,101,41,89,159,32,39,52,53,32,182,106,145,82,58,46,0,8.3,3.37,7.31,13.06,2.63,3.2,4.27,4.35,2.63,14.95,8.71,11.91,6.74,4.77,3.78,0
6037542502,14000US06037542502,Census Tract 5425.02,"Census Tract 5425.02, Los Angeles County, California",ca,140,0,ACSSF,5561,,,,,6,37,,,,542502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,101,244,79,46,47,108,125,38,9,116,153,125,59,29,32,4,7.68,18.56,6.01,3.5,3.57,8.21,9.51,2.89,0.68,8.82,11.63,9.51,4.49,2.21,2.43,0.3
6037542601,14000US06037542601,Census Tract 5426.01,"Census Tract 5426.01, Los Angeles County, California",ca,140,0,ACSSF,5562,,,,,6,37,,,,542601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,92,46,28,69,18,77,13,44,26,37,89,77,17,27,8,0,13.77,6.89,4.19,10.33,2.69,11.53,1.95,6.59,3.89,5.54,13.32,11.53,2.54,4.04,1.2,0
6037542602,14000US06037542602,Census Tract 5426.02,"Census Tract 5426.02, Los Angeles County, California",ca,140,0,ACSSF,5563,,,,,6,37,,,,542602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436,70,25,108,120,24,90,22,130,60,88,252,189,136,52,35,35,4.87,1.74,7.52,8.36,1.67,6.27,1.53,9.05,4.18,6.13,17.55,13.16,9.47,3.62,2.44,2.44
6037542700,14000US06037542700,Census Tract 5427,"Census Tract 5427, Los Angeles County, California",ca,140,0,ACSSF,5564,,,,,6,37,,,,542700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372,9,51,59,38,85,47,68,96,46,146,204,291,102,80,42,8,0.66,3.72,4.3,2.77,6.2,3.43,4.96,7,3.35,10.64,14.87,21.21,7.43,5.83,3.06,0.58
6037542800,14000US06037542800,Census Tract 5428,"Census Tract 5428, Los Angeles County, California",ca,140,0,ACSSF,5565,,,,,6,37,,,,542800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,58,52,38,23,36,78,20,64,47,102,143,122,104,6,42,0,6.2,5.56,4.06,2.46,3.85,8.34,2.14,6.84,5.03,10.91,15.29,13.05,11.12,0.64,4.49,0
6037542900,14000US06037542900,Census Tract 5429,"Census Tract 5429, Los Angeles County, California",ca,140,0,ACSSF,5566,,,,,6,37,,,,542900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,43,15,67,42,19,29,72,23,45,62,90,114,86,14,31,4,5.69,1.98,8.86,5.56,2.51,3.84,9.52,3.04,5.95,8.2,11.9,15.08,11.38,1.85,4.1,0.53
6037543000,14000US06037543000,Census Tract 5430,"Census Tract 5430, Los Angeles County, California",ca,140,0,ACSSF,5567,,,,,6,37,,,,543000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,55,69,90,55,83,34,25,57,41,31,120,177,124,107,73,29,4.7,5.9,7.69,4.7,7.09,2.91,2.14,4.87,3.5,2.65,10.26,15.13,10.6,9.15,6.24,2.48
6037543100,14000US06037543100,Census Tract 5431,"Census Tract 5431, Los Angeles County, California",ca,140,0,ACSSF,5568,,,,,6,37,,,,543100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803,216,42,64,103,41,25,106,55,96,163,144,319,141,127,37,124,11.98,2.33,3.55,5.71,2.27,1.39,5.88,3.05,5.32,9.04,7.99,17.69,7.82,7.04,2.05,6.88
6037543201,14000US06037543201,Census Tract 5432.01,"Census Tract 5432.01, Los Angeles County, California",ca,140,0,ACSSF,5569,,,,,6,37,,,,543201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,44,9,29,48,44,68,29,78,77,115,57,111,74,75,46,15,4.79,0.98,3.16,5.22,4.79,7.4,3.16,8.49,8.38,12.51,6.2,12.08,8.05,8.16,5.01,1.63
6037543202,14000US06037543202,Census Tract 5432.02,"Census Tract 5432.02, Los Angeles County, California",ca,140,0,ACSSF,5570,,,,,6,37,,,,543202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,65,55,119,113,62,40,74,68,24,161,148,160,57,21,38,0,5.39,4.56,9.88,9.38,5.15,3.32,6.14,5.64,1.99,13.36,12.28,13.28,4.73,1.74,3.15,0
6037543304,14000US06037543304,Census Tract 5433.04,"Census Tract 5433.04, Los Angeles County, California",ca,140,0,ACSSF,5571,,,,,6,37,,,,543304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,91,83,31,55,109,21,48,16,61,152,165,337,260,206,209,179,4.5,4.1,1.53,2.72,5.39,1.04,2.37,0.79,3.02,7.51,8.16,16.66,12.85,10.18,10.33,8.85
6037543305,14000US06037543305,Census Tract 5433.05,"Census Tract 5433.05, Los Angeles County, California",ca,140,0,ACSSF,5572,,,,,6,37,,,,543305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,16,13,80,70,74,13,47,22,68,52,192,142,97,79,59,18,1.54,1.25,7.68,6.72,7.1,1.25,4.51,2.11,6.53,4.99,18.43,13.63,9.31,7.58,5.66,1.73
6037543306,14000US06037543306,Census Tract 5433.06,"Census Tract 5433.06, Los Angeles County, California",ca,140,0,ACSSF,5573,,,,,6,37,,,,543306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099,50,54,104,68,72,51,120,37,66,234,122,179,294,271,222,155,2.38,2.57,4.95,3.24,3.43,2.43,5.72,1.76,3.14,11.15,5.81,8.53,14.01,12.91,10.58,7.38
6037543321,14000US06037543321,Census Tract 5433.21,"Census Tract 5433.21, Los Angeles County, California",ca,140,0,ACSSF,5574,,,,,6,37,,,,543321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,82,37,42,104,70,46,6,39,30,120,256,202,131,315,176,164,4.51,2.03,2.31,5.71,3.85,2.53,0.33,2.14,1.65,6.59,14.07,11.1,7.2,17.31,9.67,9.01
6037543322,14000US06037543322,Census Tract 5433.22,"Census Tract 5433.22, Los Angeles County, California",ca,140,0,ACSSF,5575,,,,,6,37,,,,543322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174,0,20,52,65,18,101,80,0,124,88,292,259,244,174,285,372,0,0.92,2.39,2.99,0.83,4.65,3.68,0,5.7,4.05,13.43,11.91,11.22,8,13.11,17.11
6037543400,14000US06037543400,Census Tract 5434,"Census Tract 5434, Los Angeles County, California",ca,140,0,ACSSF,5576,,,,,6,37,,,,543400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,53,15,50,23,16,43,47,11,27,62,72,135,164,140,27,80,5.49,1.55,5.18,2.38,1.66,4.46,4.87,1.14,2.8,6.42,7.46,13.99,16.99,14.51,2.8,8.29
6037543501,14000US06037543501,Census Tract 5435.01,"Census Tract 5435.01, Los Angeles County, California",ca,140,0,ACSSF,5577,,,,,6,37,,,,543501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093,92,63,55,26,81,28,58,163,114,297,291,260,210,142,144,69,4.4,3.01,2.63,1.24,3.87,1.34,2.77,7.79,5.45,14.19,13.9,12.42,10.03,6.78,6.88,3.3
6037543502,14000US06037543502,Census Tract 5435.02,"Census Tract 5435.02, Los Angeles County, California",ca,140,0,ACSSF,5578,,,,,6,37,,,,543502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,56,58,63,128,7,85,44,122,57,46,117,218,52,58,149,130,4.03,4.17,4.53,9.21,0.5,6.12,3.17,8.78,4.1,3.31,8.42,15.68,3.74,4.17,10.72,9.35
6037543503,14000US06037543503,Census Tract 5435.03,"Census Tract 5435.03, Los Angeles County, California",ca,140,0,ACSSF,5579,,,,,6,37,,,,543503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778,16,80,56,26,79,81,29,85,37,183,232,242,179,188,171,94,0.9,4.5,3.15,1.46,4.44,4.56,1.63,4.78,2.08,10.29,13.05,13.61,10.07,10.57,9.62,5.29
6037543601,14000US06037543601,Census Tract 5436.01,"Census Tract 5436.01, Los Angeles County, California",ca,140,0,ACSSF,5580,,,,,6,37,,,,543601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978,0,26,49,101,0,18,56,19,37,56,144,188,122,9,104,49,0,2.66,5.01,10.33,0,1.84,5.73,1.94,3.78,5.73,14.72,19.22,12.47,0.92,10.63,5.01
6037543602,14000US06037543602,Census Tract 5436.02,"Census Tract 5436.02, Los Angeles County, California",ca,140,0,ACSSF,5581,,,,,6,37,,,,543602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843,202,53,59,57,92,137,153,109,53,177,399,346,395,317,194,100,7.11,1.86,2.08,2,3.24,4.82,5.38,3.83,1.86,6.23,14.03,12.17,13.89,11.15,6.82,3.52
6037543603,14000US06037543603,Census Tract 5436.03,"Census Tract 5436.03, Los Angeles County, California",ca,140,0,ACSSF,5582,,,,,6,37,,,,543603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511,42,63,47,92,79,56,58,50,80,146,66,152,141,96,159,184,2.78,4.17,3.11,6.09,5.23,3.71,3.84,3.31,5.29,9.66,4.37,10.06,9.33,6.35,10.52,12.18
6037543604,14000US06037543604,Census Tract 5436.04,"Census Tract 5436.04, Los Angeles County, California",ca,140,0,ACSSF,5583,,,,,6,37,,,,543604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,28,32,0,38,18,51,19,7,46,73,112,298,186,196,154,101,2.06,2.35,0,2.8,1.32,3.75,1.4,0.52,3.38,5.37,8.24,21.93,13.69,14.42,11.33,7.43
6037543701,14000US06037543701,Census Tract 5437.01,"Census Tract 5437.01, Los Angeles County, California",ca,140,0,ACSSF,5584,,,,,6,37,,,,543701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,3,15,14,5,29,27,6,31,4,56,45,129,78,94,63,44,0.47,2.33,2.18,0.78,4.51,4.2,0.93,4.82,0.62,8.71,7,20.06,12.13,14.62,9.8,6.84
6037543702,14000US06037543702,Census Tract 5437.02,"Census Tract 5437.02, Los Angeles County, California",ca,140,0,ACSSF,5585,,,,,6,37,,,,543702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814,104,118,40,36,70,75,66,51,30,159,207,268,198,134,160,98,5.73,6.5,2.21,1.98,3.86,4.13,3.64,2.81,1.65,8.77,11.41,14.77,10.92,7.39,8.82,5.4
6037543703,14000US06037543703,Census Tract 5437.03,"Census Tract 5437.03, Los Angeles County, California",ca,140,0,ACSSF,5586,,,,,6,37,,,,543703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,36,0,15,29,19,12,28,69,38,68,79,83,132,108,86,113,3.93,0,1.64,3.17,2.08,1.31,3.06,7.54,4.15,7.43,8.63,9.07,14.43,11.8,9.4,12.35
6037543801,14000US06037543801,Census Tract 5438.01,"Census Tract 5438.01, Los Angeles County, California",ca,140,0,ACSSF,5587,,,,,6,37,,,,543801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,37,118,38,85,50,7,51,40,42,77,118,215,142,123,134,136,2.62,8.35,2.69,6.02,3.54,0.5,3.61,2.83,2.97,5.45,8.35,15.22,10.05,8.7,9.48,9.62
6037543802,14000US06037543802,Census Tract 5438.02,"Census Tract 5438.02, Los Angeles County, California",ca,140,0,ACSSF,5588,,,,,6,37,,,,543802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,112,193,31,88,88,78,65,76,0,69,232,333,223,117,167,126,5.61,9.66,1.55,4.4,4.4,3.9,3.25,3.8,0,3.45,11.61,16.67,11.16,5.86,8.36,6.31
6037543903,14000US06037543903,Census Tract 5439.03,"Census Tract 5439.03, Los Angeles County, California",ca,140,0,ACSSF,5589,,,,,6,37,,,,543903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,56,44,55,23,74,24,49,41,12,70,136,175,92,46,92,133,4.99,3.92,4.9,2.05,6.6,2.14,4.37,3.65,1.07,6.24,12.12,15.6,8.2,4.1,8.2,11.85
6037543905,14000US06037543905,Census Tract 5439.05,"Census Tract 5439.05, Los Angeles County, California",ca,140,0,ACSSF,5590,,,,,6,37,,,,543905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,26,53,63,25,11,77,12,38,50,82,100,159,135,60,46,28,2.69,5.49,6.53,2.59,1.14,7.98,1.24,3.94,5.18,8.5,10.36,16.48,13.99,6.22,4.77,2.9
