Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
6037431001,14000US06037431001,Census Tract 4310.01,"Census Tract 4310.01, Los Angeles County, California",ca,140,0,ACSSF,5157,,,,,6,37,,,,431001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4837,735,1120,1286,897,575,139,85,15.2,23.15,26.59,18.54,11.89,2.87,1.76
6037431002,14000US06037431002,Census Tract 4310.02,"Census Tract 4310.02, Los Angeles County, California",ca,140,0,ACSSF,5158,,,,,6,37,,,,431002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276,169,453,848,476,233,60,37,7.43,19.9,37.26,20.91,10.24,2.64,1.63
6037431100,14000US06037431100,Census Tract 4311,"Census Tract 4311, Los Angeles County, California",ca,140,0,ACSSF,5159,,,,,6,37,,,,431100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872,637,1210,1881,671,362,70,41,13.07,24.84,38.61,13.77,7.43,1.44,0.84
6037431200,14000US06037431200,Census Tract 4312,"Census Tract 4312, Los Angeles County, California",ca,140,0,ACSSF,5160,,,,,6,37,,,,431200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143,1309,1083,932,628,147,19,25,31.6,26.14,22.5,15.16,3.55,0.46,0.6
6037431300,14000US06037431300,Census Tract 4313,"Census Tract 4313, Los Angeles County, California",ca,140,0,ACSSF,5161,,,,,6,37,,,,431300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,183,438,605,484,172,8,25,9.56,22.87,31.59,25.27,8.98,0.42,1.31
6037431400,14000US06037431400,Census Tract 4314,"Census Tract 4314, Los Angeles County, California",ca,140,0,ACSSF,5162,,,,,6,37,,,,431400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070,321,771,739,932,220,39,48,10.46,25.11,24.07,30.36,7.17,1.27,1.56
6037431501,14000US06037431501,Census Tract 4315.01,"Census Tract 4315.01, Los Angeles County, California",ca,140,0,ACSSF,5163,,,,,6,37,,,,431501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468,603,874,998,622,253,88,30,17.39,25.2,28.78,17.94,7.3,2.54,0.87
6037431502,14000US06037431502,Census Tract 4315.02,"Census Tract 4315.02, Los Angeles County, California",ca,140,0,ACSSF,5164,,,,,6,37,,,,431502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062,306,690,1082,730,180,41,33,9.99,22.53,35.34,23.84,5.88,1.34,1.08
6037431600,14000US06037431600,Census Tract 4316,"Census Tract 4316, Los Angeles County, California",ca,140,0,ACSSF,5165,,,,,6,37,,,,431600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167,230,732,646,1036,289,167,67,7.26,23.11,20.4,32.71,9.13,5.27,2.12
6037431700,14000US06037431700,Census Tract 4317,"Census Tract 4317, Los Angeles County, California",ca,140,0,ACSSF,5166,,,,,6,37,,,,431700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789,673,608,1119,1581,498,254,56,14.05,12.7,23.37,33.01,10.4,5.3,1.17
6037431800,14000US06037431800,Census Tract 4318,"Census Tract 4318, Los Angeles County, California",ca,140,0,ACSSF,5167,,,,,6,37,,,,431800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349,591,755,1022,1278,479,62,162,13.59,17.36,23.5,29.39,11.01,1.43,3.72
6037431900,14000US06037431900,Census Tract 4319,"Census Tract 4319, Los Angeles County, California",ca,140,0,ACSSF,5168,,,,,6,37,,,,431900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077,405,554,857,880,273,77,31,13.16,18,27.85,28.6,8.87,2.5,1.01
6037432000,14000US06037432000,Census Tract 4320,"Census Tract 4320, Los Angeles County, California",ca,140,0,ACSSF,5169,,,,,6,37,,,,432000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5633,954,1386,1130,1480,519,111,53,16.94,24.61,20.06,26.27,9.21,1.97,0.94
6037432101,14000US06037432101,Census Tract 4321.01,"Census Tract 4321.01, Los Angeles County, California",ca,140,0,ACSSF,5170,,,,,6,37,,,,432101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,503,457,923,761,319,48,60,16.38,14.88,30.06,24.78,10.39,1.56,1.95
6037432102,14000US06037432102,Census Tract 4321.02,"Census Tract 4321.02, Los Angeles County, California",ca,140,0,ACSSF,5171,,,,,6,37,,,,432102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155,529,1117,964,1159,300,37,49,12.73,26.88,23.2,27.89,7.22,0.89,1.18
6037432201,14000US06037432201,Census Tract 4322.01,"Census Tract 4322.01, Los Angeles County, California",ca,140,0,ACSSF,5172,,,,,6,37,,,,432201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086,651,956,904,452,116,0,7,21.1,30.98,29.29,14.65,3.76,0,0.23
6037432202,14000US06037432202,Census Tract 4322.02,"Census Tract 4322.02, Los Angeles County, California",ca,140,0,ACSSF,5173,,,,,6,37,,,,432202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933,822,949,559,447,148,8,0,28.03,32.36,19.06,15.24,5.05,0.27,0
6037432300,14000US06037432300,Census Tract 4323,"Census Tract 4323, Los Angeles County, California",ca,140,0,ACSSF,5174,,,,,6,37,,,,432300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741,961,622,665,430,34,17,12,35.06,22.69,24.26,15.69,1.24,0.62,0.44
6037432401,14000US06037432401,Census Tract 4324.01,"Census Tract 4324.01, Los Angeles County, California",ca,140,0,ACSSF,5175,,,,,6,37,,,,432401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590,1081,487,718,221,83,0,0,41.74,18.8,27.72,8.53,3.2,0,0
6037432402,14000US06037432402,Census Tract 4324.02,"Census Tract 4324.02, Los Angeles County, California",ca,140,0,ACSSF,5176,,,,,6,37,,,,432402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780,1776,1367,1057,468,85,27,0,37.15,28.6,22.11,9.79,1.78,0.56,0
6037432500,14000US06037432500,Census Tract 4325,"Census Tract 4325, Los Angeles County, California",ca,140,0,ACSSF,5177,,,,,6,37,,,,432500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963,1471,1634,1773,830,151,89,15,24.67,27.4,29.73,13.92,2.53,1.49,0.25
6037432601,14000US06037432601,Census Tract 4326.01,"Census Tract 4326.01, Los Angeles County, California",ca,140,0,ACSSF,5178,,,,,6,37,,,,432601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,2059,1215,1219,496,72,14,0,40.57,23.94,24.02,9.77,1.42,0.28,0
6037432602,14000US06037432602,Census Tract 4326.02,"Census Tract 4326.02, Los Angeles County, California",ca,140,0,ACSSF,5179,,,,,6,37,,,,432602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,911,1009,1055,416,114,13,34,25.65,28.41,29.7,11.71,3.21,0.37,0.96
6037432700,14000US06037432700,Census Tract 4327,"Census Tract 4327, Los Angeles County, California",ca,140,0,ACSSF,5180,,,,,6,37,,,,432700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476,1349,1123,657,212,58,49,28,38.81,32.31,18.9,6.1,1.67,1.41,0.81
6037432801,14000US06037432801,Census Tract 4328.01,"Census Tract 4328.01, Los Angeles County, California",ca,140,0,ACSSF,5181,,,,,6,37,,,,432801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921,953,570,218,164,10,0,6,49.61,29.67,11.35,8.54,0.52,0,0.31
6037432802,14000US06037432802,Census Tract 4328.02,"Census Tract 4328.02, Los Angeles County, California",ca,140,0,ACSSF,5182,,,,,6,37,,,,432802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279,1555,780,687,209,48,0,0,47.42,23.79,20.95,6.37,1.46,0,0
6037432901,14000US06037432901,Census Tract 4329.01,"Census Tract 4329.01, Los Angeles County, California",ca,140,0,ACSSF,5183,,,,,6,37,,,,432901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872,750,837,584,552,99,50,0,26.11,29.14,20.33,19.22,3.45,1.74,0
6037432902,14000US06037432902,Census Tract 4329.02,"Census Tract 4329.02, Los Angeles County, California",ca,140,0,ACSSF,5184,,,,,6,37,,,,432902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494,710,547,648,468,107,4,10,28.47,21.93,25.98,18.77,4.29,0.16,0.4
6037433101,14000US06037433101,Census Tract 4331.01,"Census Tract 4331.01, Los Angeles County, California",ca,140,0,ACSSF,5185,,,,,6,37,,,,433101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809,771,517,286,155,65,5,10,42.62,28.58,15.81,8.57,3.59,0.28,0.55
6037433102,14000US06037433102,Census Tract 4331.02,"Census Tract 4331.02, Los Angeles County, California",ca,140,0,ACSSF,5186,,,,,6,37,,,,433102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102,1548,706,384,367,61,8,28,49.9,22.76,12.38,11.83,1.97,0.26,0.9
6037433200,14000US06037433200,Census Tract 4332,"Census Tract 4332, Los Angeles County, California",ca,140,0,ACSSF,5187,,,,,6,37,,,,433200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4035,2052,979,641,294,48,21,0,50.86,24.26,15.89,7.29,1.19,0.52,0
6037433302,14000US06037433302,Census Tract 4333.02,"Census Tract 4333.02, Los Angeles County, California",ca,140,0,ACSSF,5188,,,,,6,37,,,,433302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,544,212,191,39,3,0,0,55.01,21.44,19.31,3.94,0.3,0,0
6037433304,14000US06037433304,Census Tract 4333.04,"Census Tract 4333.04, Los Angeles County, California",ca,140,0,ACSSF,5189,,,,,6,37,,,,433304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,1571,850,639,342,29,20,0,45.52,24.63,18.52,9.91,0.84,0.58,0
6037433305,14000US06037433305,Census Tract 4333.05,"Census Tract 4333.05, Los Angeles County, California",ca,140,0,ACSSF,5190,,,,,6,37,,,,433305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040,1343,848,449,341,45,14,0,44.18,27.89,14.77,11.22,1.48,0.46,0
6037433306,14000US06037433306,Census Tract 4333.06,"Census Tract 4333.06, Los Angeles County, California",ca,140,0,ACSSF,5191,,,,,6,37,,,,433306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082,884,559,327,273,16,23,0,42.46,26.85,15.71,13.11,0.77,1.1,0
6037433307,14000US06037433307,Census Tract 4333.07,"Census Tract 4333.07, Los Angeles County, California",ca,140,0,ACSSF,5192,,,,,6,37,,,,433307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189,822,478,403,400,60,4,22,37.55,21.84,18.41,18.27,2.74,0.18,1.01
6037433401,14000US06037433401,Census Tract 4334.01,"Census Tract 4334.01, Los Angeles County, California",ca,140,0,ACSSF,5193,,,,,6,37,,,,433401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,1067,345,330,166,54,9,6,53.97,17.45,16.69,8.4,2.73,0.46,0.3
6037433402,14000US06037433402,Census Tract 4334.02,"Census Tract 4334.02, Los Angeles County, California",ca,140,0,ACSSF,5194,,,,,6,37,,,,433402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,1305,999,391,213,38,102,0,42.81,32.78,12.83,6.99,1.25,3.35,0
6037433403,14000US06037433403,Census Tract 4334.03,"Census Tract 4334.03, Los Angeles County, California",ca,140,0,ACSSF,5195,,,,,6,37,,,,433403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,1353,803,320,205,14,0,0,50.2,29.8,11.87,7.61,0.52,0,0
6037433501,14000US06037433501,Census Tract 4335.01,"Census Tract 4335.01, Los Angeles County, California",ca,140,0,ACSSF,5196,,,,,6,37,,,,433501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,690,394,175,37,0,0,0,53.24,30.4,13.5,2.85,0,0,0
